Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Browns,8.0,819.6519575,245397.8483,30-45,74930.92082,No,1370.137695,No,Male,After_16:00,0.40834572,0.471222785,8941.0,,15.90876696,10751.3968,566.7140479,50.83194501,29.74570969,7.059,108317.3037,Yes,806724.1340000001,4.647247645,898.1782307,13.98325649,273.21731919999996,100.0,Education,14.0,725.0062571000001,3.0,,Industry_or_other,Yes,0.0,967.9867022
Khakis,10.0,354.9828579,41824.380189999996,Below_30,14129.75311,No,596.1660176,Yes,Male,By_16:00,0.515951288,0.7152977770000001,8279.0,385.4298857,5.569712142,4305.485114,359.4438164,12.317113,19.63236832,1.7209999999999999,46684.16582,No,124935.7631,9.026855817000001,353.4625343,83.35946372,118.3276193,60.0,Financial,5.0,199.50662219999998,3.0,Foot_or_bicycle,Hightech,Yes,0.0,427.8657341
Whites,8.0,798.4467053999999,140019.2625,Below_30,71111.38682999999,Yes,701.8464706,No,Female,After_16:00,0.05327302,0.060277025,3278.0,458.68573250000003,53.78941107,6178.30854,317.6748145,59.09693239,21.41694966,6.722,56513.7689,No,276774.589,0.002511463,526.0937075,37.46259944,266.14890180000003,80.0,Healthcare,9.0,,1.0,Foot_or_bicycle,Student_or_Unemployed,Yes,,472.8398812
Turquoises,10.0,218.1383815,24102.60483,30-45,5369.863181000001,Yes,611.725098,Yes,Male,By_16:00,0.9423105159999999,0.743536382,3728.0,407.08754139999996,60.73802526,4128.943167,979.8892254000001,6.229214952,20.17641052,6.272,,Yes,109876.8746,6.255505914,331.4768085,88.23443188,72.71279383,80.0,Healthcare,13.0,206.757262,0.0,Public_or_other,Industry_or_other,No,0.0,424.39725980000003
Purples,8.0,267.88401319999997,42972.86322,Below_30,8072.83295,No,300.15271939999997,Yes,Male,By_16:00,0.993876291,0.045915578,3998.0,143.5913695,19.5970796,5099.6606520000005,289.8186943,84.76637814,11.98296163,12.002,25317.12457,Maybe,231599.4367,1.3457939419999998,481.24779129999996,78.60726486,89.29467105,90.0,Environment,12.0,438.294975,2.0,Foot_or_bicycle,Student_or_Unemployed,Yes,0.0,245.59141549999998
Reds,1.0,524.4780956000001,80954.72572,Below_30,30748.96745,No,678.8829286,Yes,Male,By_16:00,0.5923462429999999,0.393619283,8216.0,403.5022051,,5437.592021,633.2161105,42.30233559,20.08736432,3.784,52545.72847,Maybe,214423.4162,7.899835538,463.0587611,21.63231669,174.8260319,,Foreign_Affairs,7.0,110.38936809999998,1.0,Motorcycle_or_truck,Hightech,No,1.0,538.8501357999999
Browns,5.0,111.93324740000001,1929.089259,45_and_up,1439.427957,Yes,111.2555429,Yes,Male,By_16:00,0.411381785,0.069576829,8777.0,117.71867820000001,91.85684475,752.4658455,,1.5609859259999999,10.84982388,7.223,10302.81128,Maybe,2673.184586,2.25328509,51.70284891,30.7038588,37.31108246,60.0,Financial,10.0,772.549368,1.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,0.276895307
Khakis,6.0,369.83478239999994,59925.31529,30-45,15330.80785,Yes,684.2528157,Yes,Male,After_16:00,0.8086499640000001,0.6531871770000001,3089.0,440.6336431,82.94328009,5742.247227000001,,4.172131629,20.9912754,6.9110000000000005,54511.703279999994,Yes,236291.2599,1.460149654,486.09799410000005,0.8868495470000001,123.2782608,60.0,Financial,6.0,64.77075233,1.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,1.0,478.145475
Blues,4.0,1067.156356,71590.30773,45_and_up,126901.5731,Yes,,Yes,Male,By_16:00,0.06935055799999999,0.08710999800000001,4884.0,849.7465365,4.948174302,3712.046546,20.28559428,34.986500299999996,29.15041229,9.116,92091.51877000001,No,40503.71484,3.6734239989999997,201.2553473,15.52931785,355.7187855,80.0,Healthcare,11.0,609.2939995,0.0,Car,Industry_or_other,Yes,0.0,899.5849979000001
Browns,2.0,684.7304929,224398.9527,Below_30,52333.3377,Yes,1446.681996,No,Male,After_16:00,0.079786735,0.18677873399999997,4663.0,952.8244414999999,65.52020626,11737.20838,923.8655886,94.21910001,30.8678545,11.337,115517.5291,No,966595.6221,1.80906968,983.1559501,76.36308251,228.24349759999998,90.0,Environment,11.0,818.8255134,3.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,1.0,981.6488082000001
Turquoises,9.0,259.3097432,38650.07277,30-45,7567.719129000001,Yes,677.8760252000001,Yes,Male,By_16:00,0.736884639,0.648623987,7183.0,408.5530624,45.90913847,5288.6009810000005,,96.25704609999998,20.21269558,2.8169999999999997,52497.09899,No,199942.6625,6.49785728,447.14948560000005,13.20027697,86.43658108,60.0,Financial,9.0,110.05533329999999,2.0,Motorcycle_or_truck,Student_or_Unemployed,No,4.0,530.926641
Pinks,4.0,328.1775251,76930.15134,Below_30,12086.11339,No,893.5353269999999,No,Male,After_16:00,0.586992324,0.189329589,6628.0,642.7720927999999,7.757578115,8318.032287,724.172588,77.85689479,25.35295038,3.372,74633.91307000001,Maybe,494558.8889,9.49433889,703.2488101,96.35480877,109.3925084,100.0,Education,9.0,248.60742230000002,3.0,Motorcycle_or_truck,Hightech,No,0.0,489.4311249
Turquoises,9.0,385.13446319999997,52357.55533,Below_30,16619.328680000002,Yes,601.9358071,Yes,Female,By_16:00,0.343013113,0.512275795,6183.0,391.20828339999997,5.52206391,4860.801677,234.2390688,88.78894332,19.7789859,3.8169999999999997,47846.8844,Yes,166332.251,0.909235612,407.838511,31.07456097,128.3781544,100.0,Education,14.0,164.4148351,2.0,Motorcycle_or_truck,Public_Sector,No,0.0,418.1290019
Browns,4.0,281.69653230000006,8232.988709000001,30-45,8920.891765999999,Yes,239.14136580000002,Yes,Female,By_16:00,0.7382483679999999,0.04236025400000001,4909.0,185.1340627,24.70120927,1247.0615289999998,573.7886437999999,59.14570352,13.60639786,11.091,19233.901469999997,Yes,7687.666722,8.828777981,87.67934034,35.32922587,93.89884409,70.0,Social,9.0,638.6712765999999,2.0,Car,Student_or_Unemployed,No,0.0,127.5055507
Khakis,3.0,689.2234595,68887.59136,45_and_up,53020.73861,No,552.8463962999999,Yes,Female,By_16:00,0.6768405829999999,0.132417302,3502.0,368.8828073,26.91318612,3736.2528429999998,969.3764646,80.41432612,19.20632207,6.497999999999999,43387.93475,Maybe,89909.25659,6.725796296,299.8487228,26.45205972,229.74115319999996,60.0,Financial,6.0,266.9065378,1.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,381.73399489999997
Turquoises,8.0,415.4274227,43224.747,30-45,19324.02509,Yes,706.2124425,Yes,Female,After_16:00,0.289353528,0.450040104,4134.0,470.1529038,35.22829306,4061.7714100000003,846.8957979,99.65962537,21.68300957,5.8660000000000005,54504.291789999996,Maybe,97435.47506,6.491140989,312.1465602,91.30056305,138.4758076,100.0,Education,15.0,190.2461694,4.0,Car,Student_or_Unemployed,Yes,1.0,503.720346
Turquoises,7.0,724.0044514,103947.7688,30-45,58493.828779999996,No,658.9542909,Yes,Female,After_16:00,0.6630133779999999,0.5917336679999999,5098.0,450.9654297,24.02615095,5209.132367,182.9302195,54.31863132,21.23594664,,53060.09284,Maybe,185519.8483,8.465341965,430.72015080000006,95.47667848,241.3348171,100.0,Education,13.0,116.61819240000001,,Public_or_other,Services_or_Retail,No,1.0,420.02677810000006
Browns,9.0,349.3540632,113869.3061,Below_30,13687.36929,No,1001.8014019999999,No,Male,After_16:00,0.902336723,0.187057449,4906.0,611.188849,1.521421364,11000.65007,389.66028489999997,9.090598696,24.7222339,11.094000000000001,81799.81181,No,956146.1059,9.311112191,977.8272372000001,39.39711824,116.4513544,80.0,Healthcare,13.0,532.8256466,3.0,Car,Services_or_Retail,No,0.0,707.8974287000001
Greys,8.0,356.39391739999996,68687.34782000001,45_and_up,14241.75623,Yes,675.3796692000001,No,Female,By_16:00,0.991284547,0.473879061,6425.0,423.2526158,,6628.3671939999995,340.196589,19.14096919,20.57310418,5.575,54574.52459,No,334299.2775,4.530382676,578.1861963,38.52463167,118.79797250000001,30.0,Military,7.0,112.7735548,5.0,,Public_Sector,Yes,0.0,473.2673908
Oranges,1.0,89.36978411,11334.179409999999,Below_30,927.2297404999999,Yes,672.7070677999999,Yes,Female,By_16:00,0.595360517,0.750314757,4507.0,321.6594859,22.12365433,4448.020813,549.4448647,79.42045766,17.93486788,7.492999999999999,48078.41156,Yes,144757.561,3.575533717,380.47018419999995,28.83727113,29.78992804,30.0,Military,6.0,286.9135338,3.0,Foot_or_bicycle,Student_or_Unemployed,Yes,2.0,690.333024
Greens,2.0,183.4354343,20163.991140000002,30-45,3809.8738719999997,No,831.3779921,Yes,Female,After_16:00,0.9985653640000001,0.648123308,5149.0,522.9651907,36.16427595,4343.656019,17.40646851,85.36576091,22.86843219,4.851,62519.02379,No,108749.9438,7.455748317,329.77256370000003,81.58921192,61.14514476,60.0,Financial,8.0,231.6762292,,Motorcycle_or_truck,Services_or_Retail,Yes,1.0,655.4641281
Yellows,3.0,886.4049149,59192.225979999996,Below_30,87606.98754,No,483.28575750000005,Yes,Female,After_16:00,0.605017756,0.263180307,6769.0,331.415992,67.51921808,2666.1678739999998,306.91979080000004,10.05197938,18.204834299999998,7.231,37507.93864,Maybe,40133.5469,,200.333589,16.48963294,295.468305,80.0,Healthcare,13.0,383.58243389999996,0.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,0.0,329.95601150000005
Khakis,5.0,576.5138304999999,61614.31025,45_and_up,37131.970910000004,No,540.5755797999999,Yes,Male,After_16:00,0.80740242,0.327915263,5957.0,354.3239609,,3914.8664200000003,806.4642467,94.56051551,18.82349492,4.043,42519.0925,Maybe,102798.3706,,320.6218498,37.573066,192.17127680000002,80.0,Healthcare,8.0,260.7299806,3.0,Car,Hightech,No,1.0,379.2436601
Turquoises,9.0,546.4093912000001,71342.48812000001,Below_30,33365.827880000004,No,575.1985742,Yes,Male,By_16:00,0.707363993,0.886547577,7307.0,378.5948798,38.358335100000005,4674.169735,730.4812537,7.57897147,19.45751474,2.693,45929.95194,No,153427.3213,1.8467318730000002,391.6979975,28.47390606,182.13646369999998,70.0,Social,9.0,196.0606612,0.0,Public_or_other,Industry_or_other,Yes,,390.5867654
Browns,5.0,944.6830072,83896.24856,45_and_up,99483.33702,Yes,291.55811760000006,Yes,Male,By_16:00,0.143320064,0.130613286,3832.0,267.6271984,55.07638317,3199.5210739999998,443.72244580000006,18.2104886,16.35931534,12.168,27045.77395,No,70983.16927,2.521453649,266.4266677,21.31900974,314.8943357,90.0,Environment,12.0,559.2543902000001,3.0,Foot_or_bicycle,Student_or_Unemployed,No,1.0,48.10194463
Browns,2.0,779.6525307999999,22827.08557,Below_30,67809.66961,No,159.24959730000003,Yes,Female,After_16:00,0.558497974,0.808709659,7061.0,119.4509949,,1117.258104,473.8137682,0.9034791259999999,10.92936388,8.939,13025.45146,Yes,7715.094625,5.334576683,87.83561137,56.36314442,259.8841769,90.0,Environment,11.0,697.2510607999999,2.0,Motorcycle_or_truck,Hightech,Yes,1.0,85.92028149
Turquoises,7.0,586.1085954,70654.49415,30-45,38374.62349,No,603.2772443,Yes,Male,After_16:00,0.41359227200000004,0.436100944,8006.0,378.5587792,11.52067466,4373.571644,448.29422170000004,25.83332926,19.45658704,1.994,46847.525180000004,No,130787.4015,4.152720701000001,361.6454086,2.571716695,195.36953180000003,70.0,Social,10.0,190.04197649999998,4.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,0.0,452.8196044
Purples,5.0,149.64077659999998,6055.430337,30-45,2547.9204839999998,Yes,53.9700292,Yes,Male,By_16:00,0.31131904,0.7282062220000001,7040.0,,64.26230783,1256.818091,449.10906140000003,74.70040249,4.6273494180000005,8.96,4814.490315,Yes,14737.79893,7.134256132000001,121.3993366,11.36016897,49.88025887,70.0,Social,13.0,761.1190964,4.0,Motorcycle_or_truck,Industry_or_other,No,0.0,45.11793834
Turquoises,6.0,266.08008390000003,34034.10222,30-45,7965.2057,Yes,617.257027,Yes,Male,After_16:00,0.435226994,0.537500031,3848.0,395.7887852,58.90480962,4628.854872999999,645.5722675,57.39180539,19.89444106,6.152,48429.494210000004,Yes,147246.9709,1.785714389,383.72773019999994,89.0275138,88.6933613,70.0,Social,12.0,165.4266701,0.0,Foot_or_bicycle,Industry_or_other,No,2.0,445.34869469999995
Purples,6.0,785.2775028,81842.68656,Below_30,68789.62097999999,Yes,214.1810341,Yes,Female,After_16:00,0.332440379,0.40525074,9723.0,53.40632289999999,25.79789211,3233.45334,542.6833886,14.04645259,7.307962979,6.277,15790.8461,Yes,97758.82033999999,7.50175134,312.6640695,21.50816289,261.7591676,70.0,Social,9.0,536.2646109,2.0,Car,Student_or_Unemployed,No,3.0,269.6978732
Turquoises,4.0,307.540888,42517.783410000004,45_and_up,10621.55783,No,732.8216169,Yes,Female,After_16:00,0.331930614,0.479251087,8855.0,488.4901471,70.77118817,5124.505233,366.6674872,57.97322334,22.10181321,1.145,57708.44497999999,Yes,172019.6311,6.319069625,414.7524938,30.56164104,102.51362929999999,70.0,Social,13.0,86.08858999,1.0,Foot_or_bicycle,Public_Sector,No,0.0,503.41047019999996
Purples,7.0,728.9957899,163090.7391,45_and_up,59301.31656,Yes,1326.072359,No,Male,By_16:00,0.063564206,0.18556273899999998,9619.0,982.7179812,38.33452163,8677.027774,774.3042151000001,37.84809231,31.34833299,6.381,107254.6164,No,450454.6465,3.1856742010000003,671.1591812,2.899409505,242.9985966,80.0,Healthcare,10.0,569.4939258999999,2.0,Public_or_other,Public_Sector,Yes,0.0,749.0205152999999
Greys,2.0,885.6893105,167427.2332,Below_30,87465.84695,No,872.2268696000001,No,Female,By_16:00,0.32192741,0.202159968,5932.0,630.4118102000001,28.71039249,6931.905948999999,434.9004885,70.23321521,25.10800291,6.068,71488.47396,Yes,321611.7478,1.052623841,567.1082328,65.76706108,295.2297702,40.0,Foreign_Affairs,6.0,146.712348,2.0,Public_or_other,Public_Sector,No,0.0,496.29083439999994
Turquoises,6.0,702.274671,90302.99012999999,45_and_up,55042.94861,No,626.2889484,Yes,Male,After_16:00,0.11030982199999999,0.269154198,8805.0,401.45166969999997,62.91807911,4660.496124,812.4277139999999,51.20607994,20.03625888,1.195,49088.74113,Maybe,148810.221,3.7894270939999997,385.7592785,77.88248647,234.091557,70.0,Social,9.0,158.0801236,3.0,Public_or_other,Public_Sector,No,0.0,452.81303550000007
Browns,4.0,533.1341528,152275.1692,Below_30,31769.04748,Yes,1101.18265,No,Female,After_16:00,0.5300810979999999,0.17205606,8038.0,704.6670251,2.8657526939999998,9978.012409,213.3605932,92.40617191,26.54556507,7.962000000000001,88479.71022000001,No,734222.4881,3.045724602,856.8678358999999,9.611205617000001,177.71138430000002,80.0,Healthcare,13.0,488.0546305,3.0,Motorcycle_or_truck,Services_or_Retail,Yes,2.0,762.5910868
Browns,1.0,372.1013525,104042.8982,Below_30,15518.4134,No,1084.257644,No,Male,After_16:00,0.7249454329999999,0.207033035,4655.0,652.0831287000001,88.30252839,9692.437155,977.7467523,1.753274142,25.535918399999996,11.345,85447.7163,Maybe,703630.8865,6.771087627999999,838.8270898,90.22842217,124.0337842,80.0,Healthcare,11.0,494.835559,2.0,Public_or_other,Services_or_Retail,No,0.0,827.0002381
Browns,6.0,591.3573262,162989.9675,30-45,39063.062139999995,Yes,953.4304363,No,Male,By_16:00,0.7179217290000001,0.547476545,7203.0,615.5779911000001,66.72449086,9499.759087,768.7751371,36.77798123,,8.797,77872.17838,Maybe,683697.973,8.509770152,826.8603103999999,86.36594815,197.11910869999997,100.0,Education,15.0,371.48945760000004,0.0,Foot_or_bicycle,Services_or_Retail,No,0.0,633.4484266
Purples,3.0,193.345019,62720.97567000001,Below_30,4228.036826,No,1479.798891,No,Female,After_16:00,0.07040255200000001,0.337676253,4027.0,982.3760042000001,79.46770873,11696.72897,560.7893302,85.5767891,31.34287805,11.972999999999999,118058.1142,Yes,947113.7553,3.870280175,973.1976958999999,43.10766188,64.44833967,70.0,Social,13.0,838.6269241,1.0,Foot_or_bicycle,Public_Sector,Yes,1.0,996.6814360999999
Khakis,6.0,631.7543617,67203.04061,30-45,44566.537410000004,Yes,577.3341458,Yes,Female,By_16:00,0.6803256670000001,0.398177482,9277.0,379.2871042,98.29914549,3949.832299,244.3635233,98.22814381,19.47529471,0.723,45155.01296,Yes,101841.28199999999,2.47178074,319.1258091,12.7927254,210.5847872,70.0,Social,6.0,236.06745890000002,3.0,Car,Industry_or_other,No,2.0,408.1263423
Browns,7.0,88.87172649,29373.95141,Below_30,917.1998832999999,No,1408.5080289999999,No,Female,After_16:00,0.525133222,0.13243717800000002,4589.0,912.1144171,58.70449848,11739.85191,88.35029346,92.68666739,30.20123205,11.411,112294.3585,Maybe,983195.8106,1.04392532,991.562308,54.64246273,29.62390883,70.0,Social,11.0,799.3141809,2.0,Motorcycle_or_truck,Hightech,Yes,0.0,976.8976457
Browns,3.0,629.112404,13460.51668,45_and_up,44195.52823,No,76.38881505,Yes,Male,By_16:00,0.7812401040000001,0.134951939,6417.0,67.63620547,14.04135788,777.153731,104.95662079999998,87.29268762,8.224123386,9.583,6920.575859999999,No,4120.11629,0.647947253,64.188132,25.20898071,209.7041347,70.0,Social,10.0,780.3887834,1.0,Foot_or_bicycle,Industry_or_other,Yes,0.0,18.19483386
Khakis,2.0,486.83162080000005,57402.56119,30-45,26506.1691,No,580.3473315,Yes,Male,After_16:00,0.9609791740000001,0.13168663,6522.0,389.1383207,20.21502734,4315.591726,816.3434484,41.96816422,19.72658918,3.478,46102.98713,Yes,125125.9801,3.591607325,353.7315084,,162.2772069,60.0,Financial,5.0,214.2315796,3.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,389.4993841
Browns,3.0,876.4864066,274490.1372,Below_30,85660.87557999999,Yes,1298.288857,No,Female,After_16:00,0.387270651,0.959981159,5524.0,815.1655542999999,57.42852266,11025.46155,700.1027165,62.338149800000004,28.55110426,10.475999999999999,102836.6395,Yes,882684.7594,4.6920958210000006,939.5130437999999,59.26795425,292.1621355,80.0,Healthcare,11.0,698.0793597,1.0,Public_or_other,Services_or_Retail,Yes,1.0,941.3771065999999
Browns,6.0,56.88279131,18902.99829,45_and_up,388.47781349999997,Yes,1493.316147,No,Female,After_16:00,0.71936577,0.8982416129999999,,993.375135,82.01056484,11956.19684,729.1685874,81.49253917,31.51785423,12.285,119398.9367,No,993898.6487,6.978060354,996.9446568,83.60226513,18.96093044,100.0,Education,15.0,859.9661783,0.0,Public_or_other,Hightech,No,0.0,999.1681199
Violets,4.0,218.73796409999997,57477.49986,30-45,5399.167872,No,1014.248465,No,Male,By_16:00,0.777026744,0.8088520840000001,7006.0,708.5317643,41.90317679,,187.137092,83.41851358,26.61825998,8.994,83779.75274,No,621426.7103,2.7535054110000003,788.3062288,20.18352975,72.91265471,60.0,Financial,12.0,368.404837,3.0,Public_or_other,Industry_or_other,Yes,0.0,595.4785089
Blues,9.0,1644.088561,291114.2153,30-45,300894.3848,Yes,524.2552456000001,No,Male,By_16:00,0.312292358,0.086367561,3889.0,489.6550584,29.18282088,6291.327161,149.5156719,59.53609482,22.12815081,10.111,49603.32769,Maybe,282175.2508,3.591571935,531.2017043999999,9.101608022999999,548.0295204,90.0,Environment,12.0,440.3376413,2.0,Car,Industry_or_other,No,1.0,60.89104526
Reds,6.0,175.73045369999997,24914.74367,30-45,3499.8204119999996,Yes,747.7054864,Yes,Female,After_16:00,0.85077624,0.100387028,3073.0,453.0798115,21.05046604,5159.504986,762.7513274,24.00412273,21.28567151,8.927,57157.48135,No,180909.4678,3.140030866,425.33453629999997,36.58684681,58.57681789,,Foreign_Affairs,8.0,129.4741376,1.0,Public_or_other,Hightech,No,3.0,594.8004047999999
Violets,9.0,1000.672465,327999.0756,45_and_up,111604.1555,No,1468.381525,No,Male,By_16:00,0.34837050299999994,0.373994755,9636.0,991.7085698999999,87.05996979999999,11816.776820000001,593.1147472,87.41413101,31.4914047,6.364,118018.8669,No,966949.6254,3.845070554,983.3359677000001,18.58471246,333.55748839999995,80.0,Healthcare,10.0,826.0959792,1.0,Foot_or_bicycle,Industry_or_other,No,0.0,955.0204297
Greens,7.0,234.21597630000002,22066.34103,45_and_up,6183.3079450000005,Yes,773.2908985,Yes,Female,By_16:00,0.09256335199999999,0.021156937999999997,4683.0,469.857544,9.226803667999999,3766.124461,277.3312784,22.76301202,21.67619764,5.317,57212.63015,No,79885.89947,7.391670551,282.6409374,11.50639458,78.07199211,80.0,Healthcare,12.0,262.6383724,1.0,Foot_or_bicycle,Services_or_Retail,No,2.0,644.3100304
Turquoises,1.0,964.8662713,136247.6185,45_and_up,103772.3912,No,652.8695018999999,Yes,Male,After_16:00,0.669791959,0.309977379,3820.0,386.6740643,5.775950942000001,5009.612446,849.9245447999999,13.517942399999999,19.66402971,6.18,50210.58372,Maybe,179459.3536,2.5246943859999997,423.62643169999996,,321.6220904,90.0,Environment,14.0,138.92699430000002,2.0,Foot_or_bicycle,Public_Sector,No,1.0,525.0004018
Browns,3.0,822.8563637,210436.491,45_and_up,75516.79605,No,942.3723499,No,Female,By_16:00,0.095920671,0.897997541,6344.0,581.6433258999999,91.41874041,8835.457649,636.9130586,49.53596636,24.11728272,9.656,75314.05251000001,Yes,588622.0782,9.934045249,767.2170997999999,42.8790835,274.28545460000004,90.0,Environment,14.0,334.74327610000006,2.0,Public_or_other,Industry_or_other,Yes,0.0,684.3432934
Turquoises,1.0,761.0073917000001,100547.51199999999,Below_30,64611.69693,Yes,690.9926039,Yes,Male,After_16:00,0.544901952,0.034851248,8404.0,411.5809396,80.11276042,4786.888636,679.3619075,6.353672314,20.28745769,1.5959999999999999,52587.70523,No,157111.2981,2.757999292,396.3726757,35.83886772,253.6691306,70.0,Social,11.0,149.61226059999998,3.0,Public_or_other,Public_Sector,No,1.0,561.8649813999999
